t,x1,y1,vx1,vy1,x2,y2,vx2,vy2,E
2.499000000000000,-0.543361279397642,0.029217957706683,-0.051919572487287,-0.468546037883163,0.543361279397642,-0.029217957706683,0.051919572487287,0.468546037883163,-0.696639541658155
2.500000000000000,-0.543413198970130,0.028749411668800,-0.051076467393774,-0.468591373850040,0.543413198970130,-0.028749411668800,0.051076467393774,0.468591373850040,-0.696638487318063
2.501000000000000,-0.543464275437524,0.028280820294950,-0.050233406727987,-0.468635976186141,0.543464275437524,-0.028280820294950,0.050233406727987,0.468635976186141,-0.696637433129729
2.502000000000000,-0.543514508844251,0.027812184318764,-0.049390389764721,-0.468679845143718,0.543514508844251,-0.027812184318764,0.049390389764721,0.468679845143718,-0.696636379090639
2.503000000000000,-0.543563899234016,0.027343504473620,-0.048547415778859,-0.468722980970801,0.543563899234016,-0.027343504473620,0.048547415778859,0.468722980970801,-0.696635325198282
2.504000000000000,-0.543612446649795,0.026874781492649,-0.047704484045371,-0.468765383911206,0.543612446649795,-0.026874781492649,0.047704484045371,0.468765383911206,-0.696634271450149
2.505000000000000,-0.543660151133840,0.026406016108738,-0.046861593839312,-0.468807054204537,0.543660151133840,-0.026406016108738,0.046861593839312,0.468807054204537,-0.696633217843733
2.506000000000000,-0.543707012727680,0.025937209054534,-0.046018744435823,-0.468847992086189,0.543707012727680,-0.025937209054534,0.046018744435823,0.468847992086189,-0.696632164376527
2.507000000000000,-0.543753031472115,0.025468361062447,-0.045175935110127,-0.468888197787351,0.543753031472115,-0.025468361062447,0.045175935110127,0.468888197787351,-0.696631111046028
2.508000000000000,-0.543798207407226,0.024999472864660,-0.044333165137529,-0.468927671535013,0.543798207407226,-0.024999472864660,0.044333165137529,0.468927671535013,-0.696630057849732
2.509000000000000,-0.543842540572363,0.024530545193125,-0.043490433793416,-0.468966413551964,0.543842540572363,-0.024530545193125,0.043490433793416,0.468966413551964,-0.696629004785140
2.510000000000000,-0.543886031006156,0.024061578779573,-0.042647740353253,-0.469004424056799,0.543886031006156,-0.024061578779573,0.042647740353253,0.469004424056799,-0.696627951849751
2.511000000000000,-0.543928678746510,0.023592574355516,-0.041805084092586,-0.469041703263920,0.543928678746510,-0.023592574355516,0.041805084092586,0.469041703263920,-0.696626899041068
2.512000000000000,-0.543970483830602,0.023123532652252,-0.040962464287034,-0.469078251383541,0.543970483830602,-0.023123532652252,0.040962464287034,0.469078251383541,-0.696625846356594
2.513000000000000,-0.544011446294889,0.022654454400869,-0.040119880212296,-0.469114068621688,0.544011446294889,-0.022654454400869,0.040119880212296,0.469114068621688,-0.696624793793834
